follower_id,following_id
9.95377E+17,1.2864E+18
7.41746E+17,1.32179E+18
1348668511,1.02195E+18
756950222,894535490
7.41491E+17,105503407
2954511282,1.14051E+18
2612335900,8.10486E+17
360766524,1.27345E+18
1.09089E+18,2226625076
151895642,1.15086E+18
8.0397E+17,8.07148E+17
1.13122E+18,600265387
1.01392E+18,2154705692
1.2864E+18,1.24E+18
1.32179E+18,78410075
1.02195E+18,46537966
894535490,7.48904E+17
105503407,2214263233
1.14051E+18,1594075051
8.10486E+17,7.05501E+17
1.27345E+18,1.30456E+18
2226625076,445994585
1.15086E+18,9.71712E+17
8.07148E+17,1.32397E+18
600265387,1.17087E+18
2154705692,1.29035E+18
1.24E+18,2617375850
78410075,1.24985E+18
46537966,1.09537E+18
7.48904E+17,125997369
2214263233,878649780
1594075051,268670411
7.05501E+17,1.22604E+18
1.30456E+18,1.25188E+18
445994585,9.52909E+17
9.71712E+17,3429510183
1.32397E+18,3022513187
1.17087E+18,42322497
1.29035E+18,1.33164E+18
2617375850,3238432054
1.24985E+18,1.33307E+18
1.09537E+18,1335781465
125997369,95968302
878649780,4839588365
268670411,8.27123E+17
1.22604E+18,3036525989
1.25188E+18,1.10004E+18
9.52909E+17,7.07613E+17
3429510183,353074890
3022513187,1.27548E+18
42322497,1905109700
1.33164E+18,1.27891E+18
3238432054,1.30633E+18
1.33307E+18,7.51843E+17
1335781465,7.57176E+17
95968302,1.28915E+18
4839588365,2936093083
8.27123E+17,7.94825E+17
3036525989,1610741209
1.10004E+18,1.31859E+18
7.07613E+17,1.31101E+18
353074890,9.14709E+17
1.27548E+18,1.26932E+18
1905109700,8.27284E+17
1.27891E+18,1.30536E+18
1.30633E+18,912494516
7.51843E+17,8.21927E+17
7.57176E+17,714777104
1.28915E+18,3100561185
2936093083,1.235E+18
7.94825E+17,76355191
1610741209,2348878033
1.31859E+18,1.20995E+18
1.31101E+18,9.54368E+17
9.14709E+17,9.94016E+17
1.26932E+18,1.18113E+18
8.27284E+17,1.2574E+18
1.30536E+18,1.10486E+18
912494516,16587350
8.21927E+17,9.52753E+17
714777104,3099306533
3100561185,1.13843E+18
1.235E+18,2213904090
76355191,9.52003E+17
2348878033,4193196257
1.20995E+18,190338613
9.54368E+17,270466114
9.94016E+17,3314414004
1.18113E+18,7.76235E+17
1.2574E+18,186914141
1.10486E+18,2891214350
16587350,174934636
9.52753E+17,7.61205E+17
3099306533,1.33307E+18
1.13843E+18,392448730
2213904090,1.09923E+18
9.52003E+17,1.16636E+18
4193196257,444857355
190338613,1.30358E+18
270466114,107817903
3314414004,1.0631E+18
7.76235E+17,1.33063E+18
186914141,1.21781E+18
2891214350,293892095
174934636,7.97807E+17
7.61205E+17,1.31655E+18
1.33307E+18,369487343
392448730,2565947280
1.09923E+18,9.42226E+17
1.16636E+18,1.01532E+18
444857355,8.98917E+17
1.30358E+18,720879529
107817903,508029458
1.0631E+18,1.30733E+18
1.33063E+18,7.52439E+17
1.21781E+18,1.03627E+18
293892095,34947691
7.97807E+17,9.57901E+17
1.31655E+18,2717211910
369487343,9.8443E+17
2565947280,1.22912E+18
9.42226E+17,3180931062
1.01532E+18,1.33305E+18
8.98917E+17,312742230
720879529,2173963963
508029458,3268769600
1.30733E+18,1.11477E+18
7.52439E+17,1.02695E+18
1.03627E+18,576499876
34947691,8.13717E+17
9.57901E+17,9.87582E+17
2717211910,3048858266
9.8443E+17,1.15409E+18
1.22912E+18,9.69084E+17
3180931062,7.67657E+17
1.33305E+18,1.27041E+18
312742230,7.66271E+17
2173963963,3336607498
3268769600,1898246178
1.11477E+18,1.31532E+18
1.02695E+18,300907639
576499876,2942451837
8.13717E+17,1.0172E+18
9.87582E+17,1.19158E+18
3048858266,399570276
1.15409E+18,1.04113E+18
9.69084E+17,7.84502E+17
7.67657E+17,37979634
1.27041E+18,8.85879E+17
7.66271E+17,302041612
3336607498,89907746
1898246178,8.53915E+17
1.31532E+18,1.07231E+18
300907639,3232863006
2942451837,1.24168E+18
1.0172E+18,3885575968
1.19158E+18,2878229774
399570276,816911372
1.04113E+18,3375928887
7.84502E+17,2270917900
37979634,2342190877
8.85879E+17,2980930011
302041612,2735298028
89907746,1.0414E+18
8.53915E+17,1.33286E+18
1.07231E+18,1.31746E+18
3232863006,3956429362
1.24168E+18,398604790
3885575968,21389283
2878229774,591679019
816911372,389000180
3375928887,1.1303E+18
2270917900,9.38096E+17
2342190877,2922653105
2980930011,134709087
2735298028,123140371
1.0414E+18,1.25591E+18
1.33286E+18,3778254080
1.31746E+18,1.19826E+18
3956429362,124336950
398604790,1.18086E+18
21389283,129652477
591679019,1.17194E+18
389000180,9.88745E+17
1.1303E+18,1.26506E+18
9.38096E+17,206764277
2922653105,3231655058
134709087,1.01346E+18
123140371,1.12225E+18
1.25591E+18,2495484156
3778254080,1.04597E+18
1.19826E+18,2617114045
124336950,456907408
1.18086E+18,1.26647E+18
129652477,2172023006
1.17194E+18,1.20889E+18
9.88745E+17,8.22962E+17
1.26506E+18,1664435582
206764277,337141977
3231655058,549589501
1.01346E+18,1.24136E+18
1.12225E+18,2495224441
2495484156,1.33305E+18
1.04597E+18,1.20325E+18
2617114045,9.91671E+17
456907408,46387407
1.26647E+18,1.14672E+18
2172023006,8.16978E+17
1.20889E+18,118676618
8.22962E+17,353071878
1664435582,255232309
337141977,222225350
549589501,221626338
1.24136E+18,321024461
2495224441,1.12138E+18
1.33305E+18,396837245
1.20325E+18,2729938969
9.91671E+17,1.28546E+18
46387407,1.12266E+18
1.14672E+18,1.02381E+18
8.16978E+17,7.43579E+17
118676618,149925820
353071878,35480857
255232309,1.26353E+18
222225350,185995946
221626338,9.94635E+17
321024461,920545122
1.12138E+18,9.0708E+17
396837245,3000985198
2729938969,187458178
1.28546E+18,155081043
1.12266E+18,1.22814E+18
1.02381E+18,1.10338E+18
7.43579E+17,9.78106E+17
149925820,356684409
35480857,2388345264
1.26353E+18,367148460
185995946,391980489
9.94635E+17,3240704008
920545122,1.18954E+18
9.0708E+17,1.09563E+18
3000985198,729866232
187458178,906307286
155081043,584133867
1.22814E+18,9.63556E+17
1.10338E+18,3643243882
9.78106E+17,3182868101
356684409,1.28551E+18
2388345264,1.31301E+18
367148460,2323116398
391980489,1.28736E+18
3240704008,7.18323E+17
1.18954E+18,3146436817
1.09563E+18,1.19292E+18
729866232,8.34991E+17
906307286,592063796
584133867,9.1143E+17
9.63556E+17,1.04314E+18
3643243882,1.09891E+18
3182868101,2719113615
1.28551E+18,1679910595
1.31301E+18,61733948
2323116398,2385709534
1.28736E+18,1.18913E+18
7.18323E+17,20125438
3146436817,1335152436
1.19292E+18,1.19399E+18
8.34991E+17,1.21714E+18
592063796,1.21785E+18
9.1143E+17,7.18486E+17
1.04314E+18,260716166
1.09891E+18,537258717
2719113615,1.29141E+18
1679910595,1.3071E+18
61733948,23363470
2385709534,1165655202
1.18913E+18,494986583
20125438,1.30161E+18
1335152436,8.49581E+17
1.19399E+18,8.48393E+17
1.21714E+18,1.13845E+18
1.21785E+18,2835157737
7.18486E+17,1.31949E+18
260716166,1.12097E+18
537258717,2429482727
1.29141E+18,7.78098E+17
1.3071E+18,56874600
23363470,1.28916E+18
1165655202,47920846
494986583,8.03444E+17
1.30161E+18,182707532
8.49581E+17,9.40323E+17
8.48393E+17,372220402
1.13845E+18,1.29361E+18
2835157737,1.31409E+18
1.31949E+18,13075282
1.12097E+18,34948888
2429482727,1.20716E+18
7.78098E+17,1.07449E+18
56874600,1.22104E+18
1.28916E+18,1.14542E+18
47920846,1.3028E+18
8.03444E+17,1151504646
182707532,1.27726E+18
9.40323E+17,4830331266
372220402,2218959174
1.29361E+18,94307636
1.31409E+18,2428826472
13075282,3230860169
34948888,273049961
1.20716E+18,7.70951E+17
1.07449E+18,8.56198E+17
1.22104E+18,266739563
1.14542E+18,1.32668E+18
1.3028E+18,382739566
1151504646,1.32552E+18
1.27726E+18,7.65165E+17
4830331266,1.08502E+18
2218959174,180498723
94307636,7.48079E+17
2428826472,2253382320
3230860169,197747310
273049961,3771643817
7.70951E+17,92955741
8.56198E+17,8.93738E+17
266739563,1.03568E+18
1.32668E+18,1.33302E+18
382739566,1.30235E+18
1.32552E+18,316981020
7.65165E+17,1.25875E+18
1.08502E+18,1.27477E+18
180498723,1.26756E+18
7.48079E+17,7.86925E+17
2253382320,1.21029E+18
197747310,163928198
3771643817,9.93873E+17
92955741,9.22879E+17
8.93738E+17,1.25461E+18
1.03568E+18,1850233554
1.33302E+18,1.08009E+18
1.30235E+18,1.06653E+18
316981020,9.42156E+17
1.25875E+18,217778728
1.27477E+18,2575162909
1.26756E+18,7.90977E+17
7.86925E+17,1.06274E+18
1.21029E+18,1.30295E+18
163928198,750167402
9.93873E+17,1.12865E+18
9.22879E+17,1.33122E+18
1.25461E+18,7.18441E+17
1850233554,1.22175E+18
1.08009E+18,512795887
1.06653E+18,1.18679E+18
9.42156E+17,1.33021E+18
217778728,1.31151E+18
2575162909,759235040
7.90977E+17,1.01211E+18
1.06274E+18,2772719962
1.30295E+18,1.25991E+18
750167402,3004637409
1.12865E+18,3158974341
1.33122E+18,8.28237E+17
7.18441E+17,148356086
1.22175E+18,336373382
512795887,434276158
1.18679E+18,62798089
1.33021E+18,9.43983E+17
1.31151E+18,1.14094E+18
759235040,561064227
1.01211E+18,7.82002E+17
2772719962,1.28901E+18
1.25991E+18,1.33161E+18
3004637409,1604301788
3158974341,1.3249E+18
8.28237E+17,2412978855
148356086,43571041
336373382,1.12737E+18
434276158,1392878804
62798089,367941118
9.43983E+17,1.32175E+18
1.14094E+18,1.2762E+18
561064227,2593752634
7.82002E+17,1719528584
1.28901E+18,302530437
1.33161E+18,7.15048E+17
1604301788,1.33305E+18
1.3249E+18,91308604
2412978855,1.28263E+18
43571041,2155227048
1.12737E+18,2248577551
1392878804,9.85855E+17
367941118,1.11891E+18
1.32175E+18,8.72378E+17
1.2762E+18,3650751201
2593752634,1.14721E+18
1719528584,1.27809E+18
302530437,1687493346
7.15048E+17,3305015360
1.33305E+18,1.14734E+18
91308604,9.88396E+17
1.28263E+18,1.08665E+18
2155227048,1.25603E+18
2248577551,3073763955
9.85855E+17,1.16137E+18
1.11891E+18,43478468
8.72378E+17,7.76562E+17
3650751201,3700082123
1.14721E+18,1.33305E+18
1.27809E+18,1.18368E+18
1687493346,1.13231E+18
3305015360,7.15938E+17
1.14734E+18,128823884
9.88396E+17,4188479488
1.08665E+18,1.04501E+18
1.25603E+18,7.71874E+17
3073763955,1.30338E+18
1.16137E+18,553822787
43478468,9.31147E+17
7.76562E+17,7.00456E+17
3700082123,1.29045E+18
1.33305E+18,2805914559
1.18368E+18,1.0464E+18
1.13231E+18,1.2436E+18
7.15938E+17,376294779
128823884,45521162
4188479488,59083400
1.04501E+18,124615309
7.71874E+17,976325558
1.30338E+18,204947005
553822787,29440560
9.31147E+17,17601326
7.00456E+17,445932480
1.29045E+18,1286791249
2805914559,8.28181E+17
1.0464E+18,3319435535
1.2436E+18,9.90632E+17
376294779,293483638
45521162,128916643
59083400,1.11779E+18
124615309,1.12613E+18
976325558,4846663961
204947005,555451987
29440560,14279399
17601326,1474919748
445932480,1.28183E+18
1286791249,580353731
8.28181E+17,3252228648
3319435535,3579012436
9.90632E+17,9.90634E+17
293483638,3633207556
128916643,8.16977E+17
1.11779E+18,1.18595E+18
1.12613E+18,1.19898E+18
4846663961,9.49061E+17
555451987,584125963
14279399,1.119E+18
1474919748,1942047332
1.28183E+18,1.30007E+18
580353731,1.10878E+18
3252228648,8.93902E+17
3579012436,165207263
9.90634E+17,274987996
3633207556,7.25048E+17
8.16977E+17,103287164
1.18595E+18,9.92165E+17
1.19898E+18,699723
9.49061E+17,3269510738
584125963,149807641
1.119E+18,2274316903
1942047332,957866418
1.30007E+18,381521881
1.10878E+18,3318501718
8.93902E+17,50582197
165207263,93694409
274987996,9.80988E+17
7.25048E+17,1.24243E+18
103287164,1.2308E+18
9.92165E+17,3236790704
699723,9.77614E+17
3269510738,2795633347
149807641,1.12896E+18
2274316903,1.33109E+18
957866418,4863031389
381521881,1640910954
3318501718,48009845
50582197,2751206161
93694409,8.95572E+17
9.80988E+17,52527048
1.24243E+18,1535123317
1.2308E+18,82648751
3236790704,1.24212E+18
9.77614E+17,7.93066E+17
2795633347,70972805
1.12896E+18,414098866
1.33109E+18,1.20694E+18
4863031389,402788100
1640910954,4624682543
48009845,9.32884E+17
2751206161,714875010
8.95572E+17,1119424476
52527048,3258416830
1535123317,84176739
82648751,118747925
1.24212E+18,833487462
7.93066E+17,2938623477
70972805,1.2665E+18
414098866,1395116581
1.20694E+18,558807693
402788100,2482374144
4624682543,553951646
9.32884E+17,402055964
714875010,1.28473E+18
1119424476,390185665
3258416830,956895878
84176739,1.19169E+18
118747925,1658056933
833487462,1.32458E+18
2938623477,1.25952E+18
1.2665E+18,794767506
1395116581,1.04373E+18
558807693,1.32254E+18
2482374144,4881616991
553951646,2776959788
402055964,9.5794E+17
1.28473E+18,1.20988E+18
390185665,1.31421E+18
956895878,1.29641E+18
1.19169E+18,9.30198E+17
1658056933,252410657
1.32458E+18,1.26755E+18
1.25952E+18,9.55943E+17
794767506,8.84688E+17
1.04373E+18,3329409983
1.32254E+18,208236949
4881616991,1.25146E+18
2776959788,1.27896E+18
9.5794E+17,1912808839
1.20988E+18,1.32722E+18
1.31421E+18,1.27618E+18
1.29641E+18,1.32938E+18
9.30198E+17,9.86289E+17
252410657,1.27223E+18
1.26755E+18,819398390
9.55943E+17,4209411466
8.84688E+17,1.18051E+18
3329409983,422688189
208236949,1.1507E+18
1.25146E+18,949630627
1.27896E+18,581023919
1912808839,3344691073
1.32722E+18,9.46076E+17
1.27618E+18,1.00921E+18
1.32938E+18,4380296176
9.86289E+17,54137507
1.27223E+18,3042242050
819398390,1.19002E+18
4209411466,3049201457
1.18051E+18,2725441350
422688189,1.21614E+18
1.1507E+18,541630793
949630627,1.32356E+18
581023919,1.15172E+18
3344691073,9.3885E+17
9.46076E+17,1.27614E+18
1.00921E+18,2461775767
4380296176,613799457
54137507,8.70646E+17
3042242050,1.12397E+18
1.19002E+18,7.71809E+17
3049201457,52858939
2725441350,7.07959E+17
1.21614E+18,9.59199E+17
541630793,1437468288
1.32356E+18,1.16592E+18
1.15172E+18,1.30179E+18
9.3885E+17,1392735704
1.27614E+18,8.73489E+17
2461775767,1.13525E+18
613799457,4852290238
8.70646E+17,7.32854E+17
1.12397E+18,2342950560
7.71809E+17,7.53671E+17
52858939,2384157752
7.07959E+17,9.85632E+17
9.59199E+17,3326181226
1437468288,3363051004
1.16592E+18,4776897375
1.30179E+18,416553926
1392735704,2732851509
8.73489E+17,47343068
1.13525E+18,4811317993
4852290238,1.13744E+18
7.32854E+17,286584440
2342950560,1671815870
178744133,9.18865E+17
535745009,493833718
1.10105E+18,7.6697E+17
1.112E+18,1.31129E+18
8.77703E+17,398779496
7.05729E+17,4220780714
1.02947E+18,53072539
1.04712E+18,1.30089E+18
1.19256E+18,3370480179
1.26808E+18,93097380
9.88168E+17,1.3093E+18
3822110657,1.00963E+18
1.05906E+18,1.27537E+18
149511843,8.96422E+17
9.07604E+17,1.06649E+18
7.66949E+17,2377336333
2576191494,1.04022E+18
8.75922E+17,284131720
1.31106E+18,771332107
330477755,148562096
9.07778E+17,1.28809E+18
3105556963,49670748
290839656,115334075
1.0446E+18,721194602
1.09488E+18,1289447864
1.12542E+18,2233489905
9.20375E+17,1.21251E+18
4867287309,1.05984E+18
1.24996E+18,1158333518
1.1594E+18,1.32114E+18
37488595,1.32583E+18
3031151546,8.0585E+17
9.76827E+17,285231596
528766381,3039073797
1.30069E+18,465521679
2274275063,131801580
1.23283E+18,2355120648
8.58355E+17,233327613
3837382332,1.19168E+18
9.89568E+17,7.27257E+17
1.14944E+18,2871991354
518357214,7.16268E+17
7.77928E+17,1.33015E+18
164519895,3091804103
8.94548E+17,1.26507E+18
197640962,3070115817
1.30935E+18,7.30557E+17
24093249,3343371099
1.10578E+18,7.55819E+17
1.1675E+18,1.16804E+18
1.29033E+18,1.12985E+18
2246236177,1.17471E+18
4873629827,250665788
1.2321E+18,3082252956
1.27791E+18,4127584752
1933729152,1.06719E+18
2846405197,1.26944E+18
7.24653E+17,3064266184
1068201848,8.94608E+17
8.772E+17,1.32116E+18
1018389632,633135943
3279858643,1.30516E+18
1.05536E+18,1.28852E+18
9.55414E+17,1.07307E+18
1.18353E+18,1.33277E+18
2577200227,372089768
1.29904E+18,1.26269E+18
333203167,1626305028
9.04223E+17,65354408
1.06029E+18,9.24038E+17
3022274645,1.32606E+18
1.26685E+18,1.25059E+18
1.13363E+18,1.00007E+18
1.18863E+18,178744133
1364235170,535745009
1.19499E+18,1.10105E+18
1.33131E+18,1.112E+18
1.17217E+18,8.77703E+17
106281307,7.05729E+17
1.12735E+18,1.02947E+18
1.12726E+18,1.04712E+18
2182158463,1.19256E+18
2958999760,1.26808E+18
939224947,9.88168E+17
977652854,3822110657
1171455030,1.05906E+18
243227856,149511843
3334847908,9.07604E+17
1025660382,7.66949E+17
854985548,2576191494
3774723269,8.75922E+17
152766889,1.31106E+18
8.87365E+17,330477755
1.2685E+18,9.07778E+17
3298724978,3105556963
1.2066E+18,290839656
1.20455E+18,1.0446E+18
1.19073E+18,1.09488E+18
1.17755E+18,1.12542E+18
32670485,9.20375E+17
1.23491E+18,4867287309
1.32029E+18,1.24996E+18
1.07582E+18,1.1594E+18
763801604,37488595
1.32682E+18,3031151546
1.1783E+18,9.76827E+17
267270138,528766381
241694831,1.30069E+18
8.65998E+17,2274275063
1.19735E+18,1.23283E+18
9.99884E+17,8.58355E+17
2533993603,3837382332
1.31279E+18,9.89568E+17
9.43359E+17,1.14944E+18
3604621457,518357214
1.32965E+18,7.77928E+17
1535046146,164519895
158930282,8.94548E+17
999700310,197640962
1.29878E+18,1.30935E+18
4826793224,24093249
1.32E+18,1.10578E+18
95351170,1.1675E+18
1.33208E+18,1.29033E+18
1.02866E+18,2246236177
2983201993,4873629827
9.09044E+17,1.2321E+18
229664970,1.27791E+18
235776743,1933729152
7.5946E+17,2846405197
1.32583E+18,7.24653E+17
1.31352E+18,1068201848
856183543,8.772E+17
1659410040,1018389632
1.18156E+18,3279858643
9.01205E+17,1.05536E+18
81668187,9.55414E+17
18158087,1.18353E+18
1.13185E+18,2577200227
1.32991E+18,1.29904E+18
1.19619E+18,333203167
3163236750,9.04223E+17
1635128754,1.06029E+18
2842507885,3022274645
4277935954,1.26685E+18
2455781876,1.13363E+18
128489901,1.18863E+18
258238151,1364235170
1.2222E+18,1.19499E+18
3279405948,1.33131E+18
3123699243,1.17217E+18
1.33026E+18,106281307
9.34874E+17,1.12735E+18
1.31534E+18,1.12726E+18
1.27617E+18,2182158463
1.03173E+18,2958999760
1.00294E+18,939224947
1682496764,977652854
1.14532E+18,1171455030
8.30814E+17,243227856
7.81392E+17,3334847908
1.31745E+18,1025660382
2584392282,854985548
1448899764,3774723269
9.76108E+17,152766889
4886787783,8.87365E+17
1.33269E+18,1.2685E+18
1495502924,3298724978
96716061,1.2066E+18
7.31795E+17,1.20455E+18
1009147154,1.19073E+18
110201200,1.17755E+18
200174809,32670485
1.01437E+18,1.23491E+18
27409670,1.32029E+18
1573692625,1.07582E+18
8.94699E+17,763801604
335865345,1.32682E+18
146962486,1.1783E+18
56008081,267270138
18167592,241694831
1.05507E+18,8.65998E+17
1.04645E+18,1.19735E+18
2740851099,9.99884E+17
2177551723,2533993603
7.64569E+17,1.31279E+18
27190419,9.43359E+17
1.06828E+18,3604621457
9.72877E+17,1.32965E+18
2600630148,1535046146
4861623748,158930282
234519861,999700310
1.0548E+18,1.29878E+18
9.47975E+17,4826793224
111258200,1.32E+18
433697321,95351170
1.3081E+18,1.33208E+18
74325773,1.02866E+18
2202328507,2983201993
7.75695E+17,9.09044E+17
1.12071E+18,229664970
1.32856E+18,235776743
2867007262,7.5946E+17
597434345,1.32583E+18
1.27718E+18,1.31352E+18
19473526,856183543
1.00764E+18,1659410040
1103964883,1.18156E+18
4811925033,9.01205E+17
2780993173,81668187
1.22504E+18,18158087
3333180814,1.13185E+18
9.95377E+17,1.32991E+18
7.41746E+17,1.19619E+18
1348668511,3163236750
756950222,1635128754
7.41491E+17,2842507885
2954511282,4277935954
2612335900,2455781876
360766524,128489901
1.09089E+18,258238151
151895642,1.2222E+18
8.0397E+17,3279405948
1.13122E+18,3123699243
1.01392E+18,1.33026E+18
1.2864E+18,9.34874E+17
1.32179E+18,1.31534E+18
1.02195E+18,1.27617E+18
894535490,1.03173E+18
105503407,1.00294E+18
1.14051E+18,1682496764
8.10486E+17,1.14532E+18
1.27345E+18,8.30814E+17
2226625076,7.81392E+17
1.15086E+18,1.31745E+18
8.07148E+17,2584392282
600265387,1448899764
2154705692,9.76108E+17
1.24E+18,4886787783
78410075,1.33269E+18
46537966,1495502924
7.48904E+17,96716061
2214263233,7.31795E+17
1594075051,1009147154
7.05501E+17,110201200
1.30456E+18,200174809
445994585,1.01437E+18
9.71712E+17,27409670
1.32397E+18,1573692625
1.17087E+18,8.94699E+17
1.29035E+18,335865345
2617375850,146962486
1.24985E+18,56008081
1.09537E+18,18167592
125997369,1.05507E+18
878649780,1.04645E+18
268670411,2740851099
1.22604E+18,2177551723
1.25188E+18,7.64569E+17
9.52909E+17,27190419
3429510183,1.06828E+18
3022513187,9.72877E+17
42322497,2600630148
1.33164E+18,4861623748
3238432054,234519861
1.33307E+18,1.0548E+18
1335781465,9.47975E+17
95968302,111258200
4839588365,433697321
8.27123E+17,1.3081E+18
3036525989,74325773
1.10004E+18,2202328507
7.07613E+17,7.75695E+17
353074890,1.12071E+18
1.27548E+18,1.32856E+18
1905109700,2867007262
1.27891E+18,597434345
1.30633E+18,1.27718E+18
7.51843E+17,19473526
7.57176E+17,1.00764E+18
1.28915E+18,1103964883
2936093083,4811925033
7.94825E+17,2780993173
1610741209,1.22504E+18
1.31859E+18,3333180814
1.31101E+18,9.95377E+17
9.14709E+17,7.41746E+17
1.26932E+18,1348668511
8.27284E+17,756950222
1.30536E+18,7.41491E+17
912494516,2954511282
8.21927E+17,2612335900
714777104,360766524
3100561185,1.09089E+18
1.235E+18,151895642
76355191,8.0397E+17
2348878033,1.13122E+18
1.20995E+18,1.01392E+18
9.54368E+17,1.2864E+18
9.94016E+17,1.32179E+18
1.18113E+18,1.02195E+18
1.2574E+18,894535490
1.10486E+18,105503407
16587350,1.14051E+18
9.52753E+17,8.10486E+17
3099306533,1.27345E+18
1.13843E+18,2226625076
2213904090,1.15086E+18
9.52003E+17,8.07148E+17
4193196257,600265387
190338613,2154705692
270466114,1.24E+18
3314414004,78410075
7.76235E+17,46537966
186914141,7.48904E+17
2891214350,2214263233
174934636,1594075051
7.61205E+17,7.05501E+17
1.33307E+18,1.30456E+18
392448730,445994585
1.09923E+18,9.71712E+17
1.16636E+18,1.32397E+18
444857355,1.17087E+18
1.30358E+18,1.29035E+18
107817903,2617375850
1.0631E+18,1.24985E+18
1.33063E+18,1.09537E+18
1.21781E+18,125997369
293892095,878649780
7.97807E+17,268670411
1.31655E+18,1.22604E+18
369487343,1.25188E+18
2565947280,9.52909E+17
9.42226E+17,3429510183
1.01532E+18,3022513187
8.98917E+17,42322497
720879529,1.33164E+18
508029458,3238432054
1.30733E+18,1.33307E+18
7.52439E+17,1335781465
1.03627E+18,95968302
34947691,4839588365
9.57901E+17,8.27123E+17
2717211910,3036525989
9.8443E+17,1.10004E+18
1.22912E+18,7.07613E+17
3180931062,353074890
1.33305E+18,1.27548E+18
312742230,1905109700
2173963963,1.27891E+18
3268769600,1.30633E+18
1.11477E+18,7.51843E+17
1.02695E+18,7.57176E+17
576499876,1.28915E+18
8.13717E+17,2936093083
9.87582E+17,7.94825E+17
3048858266,1610741209
1.15409E+18,1.31859E+18
9.69084E+17,1.31101E+18
7.67657E+17,9.14709E+17
1.27041E+18,1.26932E+18
7.66271E+17,8.27284E+17
3336607498,1.30536E+18
1898246178,912494516
1.31532E+18,8.21927E+17
300907639,714777104
2942451837,3100561185
1.0172E+18,1.235E+18
1.19158E+18,76355191
399570276,2348878033
1.04113E+18,1.20995E+18
7.84502E+17,9.54368E+17
37979634,9.94016E+17
8.85879E+17,1.18113E+18
302041612,1.2574E+18
89907746,1.10486E+18
8.53915E+17,16587350
1.07231E+18,9.52753E+17
3232863006,3099306533
1.24168E+18,1.13843E+18
3885575968,2213904090
2878229774,9.52003E+17
816911372,4193196257
3375928887,190338613
2270917900,270466114
2342190877,3314414004
2980930011,7.76235E+17
2735298028,186914141
1.0414E+18,2891214350
1.33286E+18,174934636
1.31746E+18,7.61205E+17
3956429362,1.33307E+18
398604790,392448730
21389283,1.09923E+18
591679019,1.16636E+18
389000180,444857355
1.1303E+18,1.30358E+18
9.38096E+17,107817903
2922653105,1.0631E+18
134709087,1.33063E+18
123140371,1.21781E+18
1.25591E+18,293892095
3778254080,7.97807E+17
1.19826E+18,1.31655E+18
124336950,369487343
1.18086E+18,2565947280
129652477,9.42226E+17
1.17194E+18,1.01532E+18
9.88745E+17,8.98917E+17
1.26506E+18,720879529
206764277,508029458
3231655058,1.30733E+18
1.01346E+18,7.52439E+17
1.12225E+18,1.03627E+18
2495484156,34947691
1.04597E+18,9.57901E+17
2617114045,2717211910
456907408,9.8443E+17
1.26647E+18,1.22912E+18
2172023006,3180931062
1.20889E+18,1.33305E+18
8.22962E+17,312742230
1664435582,2173963963
337141977,3268769600
549589501,1.11477E+18
1.24136E+18,1.02695E+18
2495224441,576499876
1.33305E+18,8.13717E+17
1.20325E+18,9.87582E+17
9.91671E+17,3048858266
46387407,1.15409E+18
1.14672E+18,9.69084E+17
8.16978E+17,7.67657E+17
118676618,1.27041E+18
353071878,7.66271E+17
255232309,3336607498
222225350,1898246178
221626338,1.31532E+18
321024461,300907639
1.12138E+18,2942451837
396837245,1.0172E+18
2729938969,1.19158E+18
1.28546E+18,399570276
1.12266E+18,1.04113E+18
1.02381E+18,7.84502E+17
7.43579E+17,37979634
149925820,8.85879E+17
35480857,302041612
1.26353E+18,89907746
185995946,8.53915E+17
9.94635E+17,1.07231E+18
920545122,3232863006
9.0708E+17,1.24168E+18
3000985198,3885575968
187458178,2878229774
155081043,816911372
1.22814E+18,3375928887
1.10338E+18,2270917900
9.78106E+17,2342190877
356684409,2980930011
2388345264,2735298028
367148460,1.0414E+18
391980489,1.33286E+18
3240704008,1.31746E+18
1.18954E+18,3956429362
1.09563E+18,398604790
729866232,21389283
906307286,591679019
584133867,389000180
9.63556E+17,1.1303E+18
3643243882,9.38096E+17
3182868101,2922653105
1.28551E+18,134709087
1.31301E+18,123140371
2323116398,1.25591E+18
1.28736E+18,3778254080
7.18323E+17,1.19826E+18
3146436817,124336950
1.19292E+18,1.18086E+18
8.34991E+17,129652477
592063796,1.17194E+18
9.1143E+17,9.88745E+17
1.04314E+18,1.26506E+18
1.09891E+18,206764277
2719113615,3231655058
1679910595,1.01346E+18
61733948,1.12225E+18
2385709534,2495484156
1.18913E+18,1.04597E+18
20125438,2617114045
1335152436,456907408
1.19399E+18,1.26647E+18
1.21714E+18,2172023006
1.21785E+18,1.20889E+18
7.18486E+17,8.22962E+17
260716166,1664435582
537258717,337141977
1.29141E+18,549589501
1.3071E+18,1.24136E+18
23363470,2495224441
1165655202,1.33305E+18
494986583,1.20325E+18
1.30161E+18,9.91671E+17
8.49581E+17,46387407
8.48393E+17,1.14672E+18
1.13845E+18,8.16978E+17
2835157737,118676618
1.31949E+18,353071878
1.12097E+18,255232309
2429482727,222225350
7.78098E+17,221626338
56874600,321024461
1.28916E+18,1.12138E+18
47920846,396837245
8.03444E+17,2729938969
182707532,1.28546E+18
9.40323E+17,1.12266E+18
